iteration;iteration_exp;replicate;init_pop;fertility_type;mating_type;p_genetic_variance;p_vertical_trans_variance;p_leakage;p_random_mating;p_fertility_factor
10022;10022;1;8000;additive;logistic;0.0765380859375;0.0;0.1;0.283447265625;0.1399658203125
10023;10023;1;8000;additive;logistic;0.4266357421875;0.0;0.1;0.283447265625;0.0800537109375
10024;10024;1;8000;additive;logistic;0.4266357421875;0.0;0.1;0.283447265625;0.1399658203125
10025;10025;1;8000;additive;logistic;0.3265380859375;0.0;0.1;0.911376953125;0.2300537109375
10026;10026;1;8000;additive;logistic;0.3265380859375;0.0;0.1;0.783447265625;0.2300537109375
10027;10027;1;8000;additive;logistic;0.1766357421875;0.0;0.1;0.911376953125;0.2300537109375
10028;10028;1;8000;additive;logistic;0.3265380859375;0.0;0.1;0.911376953125;0.2899658203125
10029;10029;1;8000;additive;logistic;0.1766357421875;0.0;0.1;0.911376953125;0.2899658203125
1003;1003;1;8000;additive;logistic;0.4605712890625;0.0;0.1;0.758544921875;0.1382080078125
10030;10030;1;8000;additive;logistic;0.3265380859375;0.0;0.1;0.783447265625;0.2899658203125
10031;10031;1;8000;additive;logistic;0.1766357421875;0.0;0.1;0.783447265625;0.2300537109375
10032;10032;1;8000;additive;logistic;0.1766357421875;0.0;0.1;0.783447265625;0.2899658203125
10033;10033;1;8000;additive;logistic;0.2015380859375;0.0;0.1;0.661376953125;0.0050537109375
10034;10034;1;8000;additive;logistic;0.2015380859375;0.0;0.1;0.033447265625;0.0050537109375
10035;10035;1;8000;additive;logistic;0.0516357421875;0.0;0.1;0.661376953125;0.0050537109375
10036;10036;1;8000;additive;logistic;0.2015380859375;0.0;0.1;0.661376953125;0.2149658203125
10037;10037;1;8000;additive;logistic;0.0516357421875;0.0;0.1;0.661376953125;0.2149658203125
10038;10038;1;8000;additive;logistic;0.2015380859375;0.0;0.1;0.033447265625;0.2149658203125
10039;10039;1;8000;additive;logistic;0.0516357421875;0.0;0.1;0.033447265625;0.0050537109375
1004;1004;1;8000;additive;logistic;0.3638916015625;0.0;0.1;0.758544921875;0.0495849609375
10040;10040;1;8000;additive;logistic;0.0516357421875;0.0;0.1;0.033447265625;0.2149658203125
10041;10041;1;8000;additive;logistic;0.4515380859375;0.0;0.1;0.161376953125;0.1550537109375
10042;10042;1;8000;additive;logistic;0.4515380859375;0.0;0.1;0.533447265625;0.1550537109375
10043;10043;1;8000;additive;logistic;0.3016357421875;0.0;0.1;0.161376953125;0.1550537109375
10044;10044;1;8000;additive;logistic;0.4515380859375;0.0;0.1;0.161376953125;0.06496582031249999
10045;10045;1;8000;additive;logistic;0.3016357421875;0.0;0.1;0.161376953125;0.06496582031249999
10046;10046;1;8000;additive;logistic;0.4515380859375;0.0;0.1;0.533447265625;0.06496582031249999
10047;10047;1;8000;additive;logistic;0.3016357421875;0.0;0.1;0.533447265625;0.1550537109375
10048;10048;1;8000;additive;logistic;0.3016357421875;0.0;0.1;0.533447265625;0.06496582031249999
10049;10049;1;8000;additive;logistic;0.0452880859375;0.0;0.1;0.223876953125;0.0238037109375
1005;1005;1;8000;additive;logistic;0.4605712890625;0.0;0.1;0.758544921875;0.0495849609375
10050;10050;1;8000;additive;logistic;0.0452880859375;0.0;0.1;0.845947265625;0.0238037109375
10051;10051;1;8000;additive;logistic;0.0828857421875;0.0;0.1;0.223876953125;0.0238037109375
10052;10052;1;8000;additive;logistic;0.0452880859375;0.0;0.1;0.223876953125;0.008715820312499999
10053;10053;1;8000;additive;logistic;0.0828857421875;0.0;0.1;0.223876953125;0.008715820312499999
10054;10054;1;8000;additive;logistic;0.0452880859375;0.0;0.1;0.845947265625;0.008715820312499999
10055;10055;1;8000;additive;logistic;0.0828857421875;0.0;0.1;0.845947265625;0.0238037109375
10056;10056;1;8000;additive;logistic;0.0828857421875;0.0;0.1;0.845947265625;0.008715820312499999
10057;10057;1;8000;additive;logistic;0.2952880859375;0.0;0.1;0.723876953125;0.1738037109375
10058;10058;1;8000;additive;logistic;0.2952880859375;0.0;0.1;0.345947265625;0.1738037109375
10059;10059;1;8000;additive;logistic;0.3328857421875;0.0;0.1;0.723876953125;0.1738037109375
1006;1006;1;8000;additive;logistic;0.3638916015625;0.0;0.1;0.364013671875;0.0495849609375
10060;10060;1;8000;additive;logistic;0.2952880859375;0.0;0.1;0.723876953125;0.1587158203125
10061;10061;1;8000;additive;logistic;0.3328857421875;0.0;0.1;0.723876953125;0.1587158203125
10062;10062;1;8000;additive;logistic;0.2952880859375;0.0;0.1;0.345947265625;0.1587158203125
10063;10063;1;8000;additive;logistic;0.3328857421875;0.0;0.1;0.345947265625;0.1738037109375
10064;10064;1;8000;additive;logistic;0.3328857421875;0.0;0.1;0.345947265625;0.1587158203125
10065;10065;1;8000;additive;logistic;0.1702880859375;0.0;0.1;0.973876953125;0.0988037109375
10066;10066;1;8000;additive;logistic;0.1702880859375;0.0;0.1;0.595947265625;0.0988037109375
10067;10067;1;8000;additive;logistic;0.4578857421875;0.0;0.1;0.973876953125;0.0988037109375
10068;10068;1;8000;additive;logistic;0.1702880859375;0.0;0.1;0.973876953125;0.2337158203125
10069;10069;1;8000;additive;logistic;0.4578857421875;0.0;0.1;0.973876953125;0.2337158203125
1007;1007;1;8000;additive;logistic;0.4605712890625;0.0;0.1;0.364013671875;0.1382080078125
10070;10070;1;8000;additive;logistic;0.1702880859375;0.0;0.1;0.595947265625;0.2337158203125
10071;10071;1;8000;additive;logistic;0.4578857421875;0.0;0.1;0.595947265625;0.0988037109375
10072;10072;1;8000;additive;logistic;0.4578857421875;0.0;0.1;0.595947265625;0.2337158203125
10073;10073;1;8000;additive;logistic;0.4202880859375;0.0;0.1;0.473876953125;0.24880371093749998
10074;10074;1;8000;additive;logistic;0.4202880859375;0.0;0.1;0.095947265625;0.24880371093749998
10075;10075;1;8000;additive;logistic;0.2078857421875;0.0;0.1;0.473876953125;0.24880371093749998
10076;10076;1;8000;additive;logistic;0.4202880859375;0.0;0.1;0.473876953125;0.0837158203125
10077;10077;1;8000;additive;logistic;0.2078857421875;0.0;0.1;0.473876953125;0.0837158203125
10078;10078;1;8000;additive;logistic;0.4202880859375;0.0;0.1;0.095947265625;0.0837158203125
10079;10079;1;8000;additive;logistic;0.2078857421875;0.0;0.1;0.095947265625;0.24880371093749998
1008;1008;1;8000;additive;logistic;0.4605712890625;0.0;0.1;0.364013671875;0.0495849609375
10080;10080;1;8000;additive;logistic;0.2078857421875;0.0;0.1;0.095947265625;0.0837158203125
10081;10081;1;8000;additive;logistic;0.2327880859375;0.0;0.1;0.348876953125;0.2113037109375
10082;10082;1;8000;additive;logistic;0.2327880859375;0.0;0.1;0.220947265625;0.2113037109375
10083;10083;1;8000;additive;logistic;0.1453857421875;0.0;0.1;0.348876953125;0.2113037109375
10084;10084;1;8000;additive;logistic;0.2327880859375;0.0;0.1;0.348876953125;0.046215820312499996
10085;10085;1;8000;additive;logistic;0.1453857421875;0.0;0.1;0.348876953125;0.046215820312499996
10086;10086;1;8000;additive;logistic;0.2327880859375;0.0;0.1;0.220947265625;0.046215820312499996
10087;10087;1;8000;additive;logistic;0.1453857421875;0.0;0.1;0.220947265625;0.2113037109375
10088;10088;1;8000;additive;logistic;0.1453857421875;0.0;0.1;0.220947265625;0.046215820312499996
10089;10089;1;8000;additive;logistic;0.4827880859375;0.0;0.1;0.848876953125;0.0613037109375
1009;1009;1;8000;additive;logistic;0.2388916015625;0.0;0.1;0.508544921875;0.2132080078125
10090;10090;1;8000;additive;logistic;0.4827880859375;0.0;0.1;0.720947265625;0.0613037109375
10091;10091;1;8000;additive;logistic;0.3953857421875;0.0;0.1;0.848876953125;0.0613037109375
10092;10092;1;8000;additive;logistic;0.4827880859375;0.0;0.1;0.848876953125;0.19621582031249998
10093;10093;1;8000;additive;logistic;0.3953857421875;0.0;0.1;0.848876953125;0.19621582031249998
10094;10094;1;8000;additive;logistic;0.4827880859375;0.0;0.1;0.720947265625;0.19621582031249998
10095;10095;1;8000;additive;logistic;0.3953857421875;0.0;0.1;0.720947265625;0.0613037109375
10096;10096;1;8000;additive;logistic;0.3953857421875;0.0;0.1;0.720947265625;0.19621582031249998
10097;10097;1;8000;additive;logistic;0.1077880859375;0.0;0.1;0.598876953125;0.2863037109375
10098;10098;1;8000;additive;logistic;0.1077880859375;0.0;0.1;0.470947265625;0.2863037109375
10099;10099;1;8000;additive;logistic;0.2703857421875;0.0;0.1;0.598876953125;0.2863037109375
101;101;1;8000;additive;logistic;0.3160400390625;0.0;0.1;0.313232421875;0.23942871093749998
1010;1010;1;8000;additive;logistic;0.2388916015625;0.0;0.1;0.614013671875;0.2132080078125
10100;10100;1;8000;additive;logistic;0.1077880859375;0.0;0.1;0.598876953125;0.27121582031249997
10101;10101;1;8000;additive;logistic;0.2703857421875;0.0;0.1;0.598876953125;0.27121582031249997
10102;10102;1;8000;additive;logistic;0.1077880859375;0.0;0.1;0.470947265625;0.27121582031249997
10103;10103;1;8000;additive;logistic;0.2703857421875;0.0;0.1;0.470947265625;0.2863037109375
10104;10104;1;8000;additive;logistic;0.2703857421875;0.0;0.1;0.470947265625;0.27121582031249997
10105;10105;1;8000;additive;logistic;0.3577880859375;0.0;0.1;0.098876953125;0.1363037109375
10106;10106;1;8000;additive;logistic;0.3577880859375;0.0;0.1;0.970947265625;0.1363037109375
10107;10107;1;8000;additive;logistic;0.0203857421875;0.0;0.1;0.098876953125;0.1363037109375
10108;10108;1;8000;additive;logistic;0.3577880859375;0.0;0.1;0.098876953125;0.1212158203125
10109;10109;1;8000;additive;logistic;0.0203857421875;0.0;0.1;0.098876953125;0.1212158203125
1011;1011;1;8000;additive;logistic;0.3355712890625;0.0;0.1;0.508544921875;0.2132080078125
10110;10110;1;8000;additive;logistic;0.3577880859375;0.0;0.1;0.970947265625;0.1212158203125
10111;10111;1;8000;additive;logistic;0.0203857421875;0.0;0.1;0.970947265625;0.1363037109375
10112;10112;1;8000;additive;logistic;0.0203857421875;0.0;0.1;0.970947265625;0.1212158203125
10113;10113;1;8000;additive;logistic;0.1234130859375;0.0;0.1;0.067626953125;0.1831787109375
10114;10114;1;8000;additive;logistic;0.1234130859375;0.0;0.1;0.002197265625;0.1831787109375
10115;10115;1;8000;additive;logistic;0.4735107421875;0.0;0.1;0.067626953125;0.1831787109375
10116;10116;1;8000;additive;logistic;0.1234130859375;0.0;0.1;0.067626953125;0.2055908203125
10117;10117;1;8000;additive;logistic;0.4735107421875;0.0;0.1;0.067626953125;0.2055908203125
10118;10118;1;8000;additive;logistic;0.1234130859375;0.0;0.1;0.002197265625;0.2055908203125
10119;10119;1;8000;additive;logistic;0.4735107421875;0.0;0.1;0.002197265625;0.1831787109375
1012;1012;1;8000;additive;logistic;0.2388916015625;0.0;0.1;0.508544921875;0.12458496093749999
10120;10120;1;8000;additive;logistic;0.4735107421875;0.0;0.1;0.002197265625;0.2055908203125
10121;10121;1;8000;additive;logistic;0.3734130859375;0.0;0.1;0.567626953125;0.0331787109375
10122;10122;1;8000;additive;logistic;0.3734130859375;0.0;0.1;0.502197265625;0.0331787109375
10123;10123;1;8000;additive;logistic;0.2235107421875;0.0;0.1;0.567626953125;0.0331787109375
10124;10124;1;8000;additive;logistic;0.3734130859375;0.0;0.1;0.567626953125;0.0555908203125
10125;10125;1;8000;additive;logistic;0.2235107421875;0.0;0.1;0.567626953125;0.0555908203125
10126;10126;1;8000;additive;logistic;0.3734130859375;0.0;0.1;0.502197265625;0.0555908203125
10127;10127;1;8000;additive;logistic;0.2235107421875;0.0;0.1;0.502197265625;0.0331787109375
10128;10128;1;8000;additive;logistic;0.2235107421875;0.0;0.1;0.502197265625;0.0555908203125
10129;10129;1;8000;additive;logistic;0.2484130859375;0.0;0.1;0.817626953125;0.2581787109375
1013;1013;1;8000;additive;logistic;0.3355712890625;0.0;0.1;0.508544921875;0.12458496093749999
10130;10130;1;8000;additive;logistic;0.2484130859375;0.0;0.1;0.252197265625;0.2581787109375
10131;10131;1;8000;additive;logistic;0.0985107421875;0.0;0.1;0.817626953125;0.2581787109375
10132;10132;1;8000;additive;logistic;0.2484130859375;0.0;0.1;0.817626953125;0.1305908203125
10133;10133;1;8000;additive;logistic;0.0985107421875;0.0;0.1;0.817626953125;0.1305908203125
10134;10134;1;8000;additive;logistic;0.2484130859375;0.0;0.1;0.252197265625;0.1305908203125
10135;10135;1;8000;additive;logistic;0.0985107421875;0.0;0.1;0.252197265625;0.2581787109375
10136;10136;1;8000;additive;logistic;0.0985107421875;0.0;0.1;0.252197265625;0.1305908203125
10137;10137;1;8000;additive;logistic;0.4984130859375;0.0;0.1;0.317626953125;0.10817871093749999
10138;10138;1;8000;additive;logistic;0.4984130859375;0.0;0.1;0.752197265625;0.10817871093749999
10139;10139;1;8000;additive;logistic;0.3485107421875;0.0;0.1;0.317626953125;0.10817871093749999
1014;1014;1;8000;additive;logistic;0.2388916015625;0.0;0.1;0.614013671875;0.12458496093749999
10140;10140;1;8000;additive;logistic;0.4984130859375;0.0;0.1;0.317626953125;0.2805908203125
10141;10141;1;8000;additive;logistic;0.3485107421875;0.0;0.1;0.317626953125;0.2805908203125
10142;10142;1;8000;additive;logistic;0.4984130859375;0.0;0.1;0.752197265625;0.2805908203125
10143;10143;1;8000;additive;logistic;0.3485107421875;0.0;0.1;0.752197265625;0.10817871093749999
10144;10144;1;8000;additive;logistic;0.3485107421875;0.0;0.1;0.752197265625;0.2805908203125
10145;10145;1;8000;additive;logistic;0.1859130859375;0.0;0.1;0.442626953125;0.0706787109375
10146;10146;1;8000;additive;logistic;0.1859130859375;0.0;0.1;0.877197265625;0.0706787109375
10147;10147;1;8000;additive;logistic;0.2860107421875;0.0;0.1;0.442626953125;0.0706787109375
10148;10148;1;8000;additive;logistic;0.1859130859375;0.0;0.1;0.442626953125;0.1680908203125
10149;10149;1;8000;additive;logistic;0.2860107421875;0.0;0.1;0.442626953125;0.1680908203125
1015;1015;1;8000;additive;logistic;0.3355712890625;0.0;0.1;0.614013671875;0.2132080078125
10150;10150;1;8000;additive;logistic;0.1859130859375;0.0;0.1;0.877197265625;0.1680908203125
10151;10151;1;8000;additive;logistic;0.2860107421875;0.0;0.1;0.877197265625;0.0706787109375
10152;10152;1;8000;additive;logistic;0.2860107421875;0.0;0.1;0.877197265625;0.1680908203125
10153;10153;1;8000;additive;logistic;0.4359130859375;0.0;0.1;0.942626953125;0.2206787109375
10154;10154;1;8000;additive;logistic;0.4359130859375;0.0;0.1;0.377197265625;0.2206787109375
10155;10155;1;8000;additive;logistic;0.0360107421875;0.0;0.1;0.942626953125;0.2206787109375
10156;10156;1;8000;additive;logistic;0.4359130859375;0.0;0.1;0.942626953125;0.0180908203125
10157;10157;1;8000;additive;logistic;0.0360107421875;0.0;0.1;0.942626953125;0.0180908203125
10158;10158;1;8000;additive;logistic;0.4359130859375;0.0;0.1;0.377197265625;0.0180908203125
10159;10159;1;8000;additive;logistic;0.0360107421875;0.0;0.1;0.377197265625;0.2206787109375
1016;1016;1;8000;additive;logistic;0.3355712890625;0.0;0.1;0.614013671875;0.12458496093749999
10160;10160;1;8000;additive;logistic;0.0360107421875;0.0;0.1;0.377197265625;0.0180908203125
10161;10161;1;8000;additive;logistic;0.0609130859375;0.0;0.1;0.692626953125;0.14567871093749998
10162;10162;1;8000;additive;logistic;0.0609130859375;0.0;0.1;0.627197265625;0.14567871093749998
10163;10163;1;8000;additive;logistic;0.1610107421875;0.0;0.1;0.692626953125;0.14567871093749998
10164;10164;1;8000;additive;logistic;0.0609130859375;0.0;0.1;0.692626953125;0.0930908203125
10165;10165;1;8000;additive;logistic;0.1610107421875;0.0;0.1;0.692626953125;0.0930908203125
10166;10166;1;8000;additive;logistic;0.0609130859375;0.0;0.1;0.627197265625;0.0930908203125
10167;10167;1;8000;additive;logistic;0.1610107421875;0.0;0.1;0.627197265625;0.14567871093749998
10168;10168;1;8000;additive;logistic;0.1610107421875;0.0;0.1;0.627197265625;0.0930908203125
10169;10169;1;8000;additive;logistic;0.3109130859375;0.0;0.1;0.192626953125;0.2956787109375
1017;1017;1;8000;additive;logistic;0.4888916015625;0.0;0.1;0.008544921875;0.0632080078125
10170;10170;1;8000;additive;logistic;0.3109130859375;0.0;0.1;0.127197265625;0.2956787109375
10171;10171;1;8000;additive;logistic;0.4110107421875;0.0;0.1;0.192626953125;0.2956787109375
10172;10172;1;8000;additive;logistic;0.3109130859375;0.0;0.1;0.192626953125;0.24309082031249998
10173;10173;1;8000;additive;logistic;0.4110107421875;0.0;0.1;0.192626953125;0.24309082031249998
10174;10174;1;8000;additive;logistic;0.3109130859375;0.0;0.1;0.127197265625;0.24309082031249998
10175;10175;1;8000;additive;logistic;0.4110107421875;0.0;0.1;0.127197265625;0.2956787109375
10176;10176;1;8000;additive;logistic;0.4110107421875;0.0;0.1;0.127197265625;0.24309082031249998
10177;10177;1;8000;additive;logistic;0.2171630859375;0.0;0.1;0.130126953125;0.1269287109375
10178;10178;1;8000;additive;logistic;0.2171630859375;0.0;0.1;0.439697265625;0.1269287109375
10179;10179;1;8000;additive;logistic;0.1922607421875;0.0;0.1;0.130126953125;0.1269287109375
1018;1018;1;8000;additive;logistic;0.4888916015625;0.0;0.1;0.114013671875;0.0632080078125
10180;10180;1;8000;additive;logistic;0.2171630859375;0.0;0.1;0.130126953125;0.2993408203125
10181;10181;1;8000;additive;logistic;0.1922607421875;0.0;0.1;0.130126953125;0.2993408203125
10182;10182;1;8000;additive;logistic;0.2171630859375;0.0;0.1;0.439697265625;0.2993408203125
10183;10183;1;8000;additive;logistic;0.1922607421875;0.0;0.1;0.439697265625;0.1269287109375
10184;10184;1;8000;additive;logistic;0.1922607421875;0.0;0.1;0.439697265625;0.2993408203125
10185;10185;1;8000;additive;logistic;0.4671630859375;0.0;0.1;0.630126953125;0.2769287109375
10186;10186;1;8000;additive;logistic;0.4671630859375;0.0;0.1;0.939697265625;0.2769287109375
10187;10187;1;8000;additive;logistic;0.4422607421875;0.0;0.1;0.630126953125;0.2769287109375
10188;10188;1;8000;additive;logistic;0.4671630859375;0.0;0.1;0.630126953125;0.14934082031249998
10189;10189;1;8000;additive;logistic;0.4422607421875;0.0;0.1;0.630126953125;0.14934082031249998
1019;1019;1;8000;additive;logistic;0.0855712890625;0.0;0.1;0.008544921875;0.0632080078125
10190;10190;1;8000;additive;logistic;0.4671630859375;0.0;0.1;0.939697265625;0.14934082031249998
10191;10191;1;8000;additive;logistic;0.4422607421875;0.0;0.1;0.939697265625;0.2769287109375
10192;10192;1;8000;additive;logistic;0.4422607421875;0.0;0.1;0.939697265625;0.14934082031249998
10193;10193;1;8000;additive;logistic;0.0921630859375;0.0;0.1;0.880126953125;0.0519287109375
10194;10194;1;8000;additive;logistic;0.0921630859375;0.0;0.1;0.189697265625;0.0519287109375
10195;10195;1;8000;additive;logistic;0.3172607421875;0.0;0.1;0.880126953125;0.0519287109375
10196;10196;1;8000;additive;logistic;0.0921630859375;0.0;0.1;0.880126953125;0.0743408203125
10197;10197;1;8000;additive;logistic;0.3172607421875;0.0;0.1;0.880126953125;0.0743408203125
10198;10198;1;8000;additive;logistic;0.0921630859375;0.0;0.1;0.189697265625;0.0743408203125
10199;10199;1;8000;additive;logistic;0.3172607421875;0.0;0.1;0.189697265625;0.0519287109375
102;102;1;8000;additive;logistic;0.1881103515625;0.0;0.1;0.184326171875;0.23942871093749998
1020;1020;1;8000;additive;logistic;0.4888916015625;0.0;0.1;0.008544921875;0.2745849609375
10200;10200;1;8000;additive;logistic;0.3172607421875;0.0;0.1;0.189697265625;0.0743408203125
10201;10201;1;8000;additive;logistic;0.3421630859375;0.0;0.1;0.380126953125;0.2019287109375
10202;10202;1;8000;additive;logistic;0.3421630859375;0.0;0.1;0.689697265625;0.2019287109375
10203;10203;1;8000;additive;logistic;0.0672607421875;0.0;0.1;0.380126953125;0.2019287109375
10204;10204;1;8000;additive;logistic;0.3421630859375;0.0;0.1;0.380126953125;0.2243408203125
10205;10205;1;8000;additive;logistic;0.0672607421875;0.0;0.1;0.380126953125;0.2243408203125
10206;10206;1;8000;additive;logistic;0.3421630859375;0.0;0.1;0.689697265625;0.2243408203125
10207;10207;1;8000;additive;logistic;0.0672607421875;0.0;0.1;0.689697265625;0.2019287109375
10208;10208;1;8000;additive;logistic;0.0672607421875;0.0;0.1;0.689697265625;0.2243408203125
10209;10209;1;8000;additive;logistic;0.0296630859375;0.0;0.1;0.255126953125;0.23942871093749998
1021;1021;1;8000;additive;logistic;0.0855712890625;0.0;0.1;0.008544921875;0.2745849609375
10210;10210;1;8000;additive;logistic;0.0296630859375;0.0;0.1;0.564697265625;0.23942871093749998
10211;10211;1;8000;additive;logistic;0.0047607421875;0.0;0.1;0.255126953125;0.23942871093749998
10212;10212;1;8000;additive;logistic;0.0296630859375;0.0;0.1;0.255126953125;0.2618408203125
10213;10213;1;8000;additive;logistic;0.0047607421875;0.0;0.1;0.255126953125;0.2618408203125
10214;10214;1;8000;additive;logistic;0.0296630859375;0.0;0.1;0.564697265625;0.2618408203125
10215;10215;1;8000;additive;logistic;0.0047607421875;0.0;0.1;0.564697265625;0.23942871093749998
10216;10216;1;8000;additive;logistic;0.0047607421875;0.0;0.1;0.564697265625;0.2618408203125
10217;10217;1;8000;additive;logistic;0.2796630859375;0.0;0.1;0.755126953125;0.0894287109375
10218;10218;1;8000;additive;logistic;0.2796630859375;0.0;0.1;0.064697265625;0.0894287109375
10219;10219;1;8000;additive;logistic;0.2547607421875;0.0;0.1;0.755126953125;0.0894287109375
1022;1022;1;8000;additive;logistic;0.4888916015625;0.0;0.1;0.114013671875;0.2745849609375
10220;10220;1;8000;additive;logistic;0.2796630859375;0.0;0.1;0.755126953125;0.11184082031249999
10221;10221;1;8000;additive;logistic;0.2547607421875;0.0;0.1;0.755126953125;0.11184082031249999
10222;10222;1;8000;additive;logistic;0.2796630859375;0.0;0.1;0.064697265625;0.11184082031249999
10223;10223;1;8000;additive;logistic;0.2547607421875;0.0;0.1;0.064697265625;0.0894287109375
10224;10224;1;8000;additive;logistic;0.2547607421875;0.0;0.1;0.064697265625;0.11184082031249999
10225;10225;1;8000;additive;logistic;0.1546630859375;0.0;0.1;0.505126953125;0.1644287109375
10226;10226;1;8000;additive;logistic;0.1546630859375;0.0;0.1;0.814697265625;0.1644287109375
10227;10227;1;8000;additive;logistic;0.3797607421875;0.0;0.1;0.505126953125;0.1644287109375
10228;10228;1;8000;additive;logistic;0.1546630859375;0.0;0.1;0.505126953125;0.0368408203125
10229;10229;1;8000;additive;logistic;0.3797607421875;0.0;0.1;0.505126953125;0.0368408203125
1023;1023;1;8000;additive;logistic;0.0855712890625;0.0;0.1;0.114013671875;0.0632080078125
10230;10230;1;8000;additive;logistic;0.1546630859375;0.0;0.1;0.814697265625;0.0368408203125
10231;10231;1;8000;additive;logistic;0.3797607421875;0.0;0.1;0.814697265625;0.1644287109375
10232;10232;1;8000;additive;logistic;0.3797607421875;0.0;0.1;0.814697265625;0.0368408203125
10233;10233;1;8000;additive;logistic;0.4046630859375;0.0;0.1;0.005126953125;0.014428710937499999
10234;10234;1;8000;additive;logistic;0.4046630859375;0.0;0.1;0.314697265625;0.014428710937499999
10235;10235;1;8000;additive;logistic;0.1297607421875;0.0;0.1;0.005126953125;0.014428710937499999
10236;10236;1;8000;additive;logistic;0.4046630859375;0.0;0.1;0.005126953125;0.1868408203125
10237;10237;1;8000;additive;logistic;0.1297607421875;0.0;0.1;0.005126953125;0.1868408203125
10238;10238;1;8000;additive;logistic;0.4046630859375;0.0;0.1;0.314697265625;0.1868408203125
10239;10239;1;8000;additive;logistic;0.1297607421875;0.0;0.1;0.314697265625;0.014428710937499999
1024;1024;1;8000;additive;logistic;0.0855712890625;0.0;0.1;0.114013671875;0.2745849609375
10240;10240;1;8000;additive;logistic;0.1297607421875;0.0;0.1;0.314697265625;0.1868408203125
10241;10241;1;8000;additive;logistic;0.1556396484375;0.0;0.1;0.007080078125;0.1181396484375
10242;10242;1;8000;additive;logistic;0.1556396484375;0.0;0.1;0.531494140625;0.1181396484375
10243;10243;1;8000;additive;logistic;0.0487060546875;0.0;0.1;0.007080078125;0.1181396484375
10244;10244;1;8000;additive;logistic;0.1556396484375;0.0;0.1;0.007080078125;0.1499267578125
10245;10245;1;8000;additive;logistic;0.0487060546875;0.0;0.1;0.007080078125;0.1499267578125
10246;10246;1;8000;additive;logistic;0.1556396484375;0.0;0.1;0.531494140625;0.1499267578125
10247;10247;1;8000;additive;logistic;0.0487060546875;0.0;0.1;0.531494140625;0.1181396484375
10248;10248;1;8000;additive;logistic;0.0487060546875;0.0;0.1;0.531494140625;0.1499267578125
10249;10249;1;8000;additive;logistic;0.4056396484375;0.0;0.1;0.507080078125;0.2681396484375
1025;1025;1;8000;additive;logistic;0.0103759765625;0.0;0.1;0.012451171875;0.2823486328125
